id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_of_sampling,manipulated,abundances
17225,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.0845,58.4594,Europe,soil,3391,2672,6063,forest,5.7,651,NA_,2015,FALSE,3
17231,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,62346,62346,forest,1.6,512,4.825,2017,FALSE,6
17232,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,54849,54849,forest,1.6,512,4.825,2017,FALSE,2
17245,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,17809,17809,forest,3.1,964,5.1,2011,FALSE,2
17252,RoyBolduc_2016_F11B,ITS1F/ITS4,-61.7327,47.4739,North America,soil,12804,10948,23752,shrubland,5.1,932,5.99,2011,FALSE,91
17253,RoyBolduc_2015_ED,ITS1F/ITS4,-61.7327,47.4739,North America,soil,12814,10949,23763,wetland,5.1,932,5.99,2011,FALSE,91
17306,Porazinska_2018_2471,ITS1F/ITS2,-105.642,40.0524,North America,soil,12974,0,12974,tundra,-3.7,757,5.18,2015,FALSE,15
17314,Grau_2019_B3C6,fITS7/ITS4,0.83629,42.6664,Europe,soil,0,39450,39450,shrubland,3,1219,4.945,2013,FALSE,27
17322,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,21114,21114,forest,3.1,964,3.64,2011,FALSE,87
17344,Zhou_2016_A8F1,gITS7/ITS4,-83.5,35,North America,soil,0,25447,25447,forest,12.62,1853.8,4.51,2012,FALSE,1
17347,Fernandez_2017_498D,ITS1F/ITS2,-91.7581,47.9461,North America,root,61257,0,61257,forest,3.5,688,NA_,2014,FALSE,17
17380,Schon_2018_01F4,ITS1F/ITS4,10.4112,47.503,Europe,root,11675,5643,17318,grassland,4.2,2133,7.8,2015,FALSE,25
17403,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.85051,46.7329,Europe,soil,0,12240,12240,forest,1.7,930,3.92,2015,FALSE,1368
17421,Semenova_2016_576B,fITS7/ITS4,-149.34,68.38,North America,soil,0,107530,107530,tundra,-9.8,206,NA_,2012,FALSE,3
17422,Geml_2015_1A45,fITS7/ITS4,-149.533,68.6167,North America,soil,0,116976,116976,tundra,-10.4,265,NA_,2012,FALSE,3
17433,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,12733,12733,forest,4,703,5.49,2008,FALSE,13
17465,Bissett_AAAA_2016,ITS1F/ITS4,148.797,-35.4239,Australia,soil,142651,69738,212389,forest,9.2,1221,6.1,2013,FALSE,4
17466,Shigyo_2021_TF,fITS7/ITS4,138.81,35.9226,Asia,soil,0,32846,32846,forest,7.3,1227,NA_,2014,FALSE,51
17477,Wang_2018_0A7D,ITS1F/ITS2,89.8,46.7,Asia,soil,43438,0,43438,desert,4.2,170,8.42,2016,FALSE,9
17497,Fernandez_2017_498D,ITS1F/ITS2,-92.52,46.6794,North America,root,25494,0,25494,forest,5.2,783,NA_,2014,FALSE,4
17522,Unuk_2019_567A,gITS7/ITS4,15.2,46.33,Europe,root,0,5226,5226,forest,10.1,1097,NA_,2017,FALSE,5
17561,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,4098,4098,forest,4.5,443,5.89,2010,FALSE,1
17562,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7638,7638,forest,5.8,432,5.65,2010,FALSE,38
17563,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,6837,6837,forest,5.8,432,5.65,2010,FALSE,23
17633,Odriozola_2021_QY,gITS7/ITS4,13.5062,49.077,Europe,soil,0,13817,13817,forest,6,983,3.8,2016,FALSE,8
17684,Froeslev_2019_CA74,gITS7/ITS4,10.5233,56.2071,Europe,soil,0,36734,36734,shrubland,8.1,722,4.776044589,2014,FALSE,467
17689,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,14414,14414,forest,5,804,5.48,2011,FALSE,3
17690,Shigyo_2021_TF,fITS7/ITS4,138.81,35.9226,Asia,soil,0,29030,29030,forest,7.3,1227,NA_,2014,FALSE,7
17692,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,litter,0,29625,29625,forest,1.7,519,5.005,2017,FALSE,4
17741,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,13015,13015,forest,1.9,724,4.4,2011,FALSE,5
17797,Shigyo_2021_TF,fITS7/ITS4,138.803,35.9195,Asia,soil,0,39834,39834,forest,6.8,1285,NA_,2014,FALSE,1
17975,Odriozola_2021_QY,gITS7/ITS4,13.4924,49.0924,Europe,litter,0,18674,18674,forest,6.9,867,3.61,2016,FALSE,1
17989,Davey_2014_2252,ITS3/ITS4,10.6992,60.1462,Europe,shoot,0,2594,2594,forest,4.4,793,NA_,2010,FALSE,5
18007,Mikryukov_2021_SP,fITS7/ITS4,59.425,56.801,Asia,litter,0,49607,49607,forest,1.7,556,5.8,2017,FALSE,1
18009,Chen_2020_addC,ITS1F/ITS2,10.85,60.7,Europe,soil,43521,0,43521,cropland,4.9,673,6.3,2014,FALSE,2
18025,Vasutova_2017_3070,ITS1/ITS4,15.5263,50.7555,Europe,soil,8166,816,8982,forest,1.9,1333,3.96,2013,FALSE,4
18049,Tedersoo_2016_ISME,ITS3/ITS4,27.6579,59.0991,Europe,soil,0,6718,6718,forest,5.6,642,2.8,2013,FALSE,1
18057,Odriozola_2021_QY,gITS7/ITS4,13.9348,48.7491,Europe,soil,0,13160,13160,forest,4.9,1001,4.05,2016,FALSE,1
18099,Polackova_2016_KRTINY,gITS7/ITS4,16.7611,49.3078,Europe,litter,0,6974,6974,forest,7.8,648,5.16,2013,FALSE,453
18129,Polackova_2016_KRTINY,gITS7/ITS4,16.7257,49.3157,Europe,litter,0,14684,14684,forest,7.8,654,5.15,2013,FALSE,101
18147,Fernandez_2017_498D,ITS1F/ITS2,-92.52,46.6794,North America,root,30427,0,30427,forest,5.2,783,NA_,2014,FALSE,110
18151,Wang_2018_0A7D,ITS1F/ITS2,84.8,46.4,Asia,soil,41395,0,41395,desert,5.1,137,8.42,2016,FALSE,1
18185,Glassman_2017_E29A,ITS1F/ITS2,-119.275,37.9185,North America,soil,34042,0,34042,forest,1.5,741,4.6,2012,FALSE,1
18218,Davey_2012_6F6A,ITS3/ITS4,10.845,59.6614,Europe,shoot,0,1408,1408,forest,6.1,911,NA_,2009 to 2010,FALSE,1
18250,Froeslev_2019_CA74,gITS7/ITS4,8.49395,56.2453,Europe,soil,0,18300,18300,anthropogenic,8.3,896,5.12023402,2014,FALSE,1
18263,van_der_Wal_2017_3070,fITS9/ITS4,5.63,52.25,Europe,soil,0,10922,10922,forest,9.9,915,4,2016,FALSE,1
18276,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.7389,58.2046,Europe,soil,6361,6093,12454,forest,5.5,611,NA_,2016,FALSE,6
18296,Jiao_2020_IB,ITS5/ITS2,126.24,43.13,Asia,soil,76144,0,76144,cropland,5.6,615,7.45,2017,FALSE,1
18335,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,12.6092,50.0069,Europe,soil,2276,1904,4180,forest,7.1,757,NA_,2017,FALSE,3
18354,RoyBolduc_2015_ED,ITS1F/ITS4,-61.7413,47.4756,North America,soil,5405,4512,9917,wetland,5.1,932,4.8,2011,FALSE,28
